sample,ch0,ch1,ch2,ch3,ch0_v,ch1_v,ch2_v,ch3_v
3438,-606326,-602528,-612596,-607270,-0.173471260,-0.172384644,-0.175265121,-0.173741341
3439,-606061,-623036,-591950,-607546,-0.173395443,-0.178252029,-0.169358253,-0.173820305
3440,-606283,-636297,-579452,-607567,-0.173458958,-0.182046032,-0.165782547,-0.173826313
3441,-605848,-634069,-581129,-607440,-0.173334503,-0.181408596,-0.166262341,-0.173789978
3442,-605827,-583855,-629719,-607312,-0.173328495,-0.167042255,-0.180164051,-0.173753357
3443,-605986,-585839,-627916,-607472,-0.173373985,-0.167609882,-0.179648209,-0.173799133
3444,-606103,-602199,-612034,-607323,-0.173407459,-0.172290516,-0.175104332,-0.173756504
3445,-606103,-623173,-592300,-607546,-0.173407459,-0.178291225,-0.169458389,-0.173820305
3446,-605954,-617901,-597032,-607588,-0.173364830,-0.176782894,-0.170812225,-0.173832321
3447,-605997,-597371,-616978,-607450,-0.173377132,-0.170909214,-0.176518822,-0.173792839
3448,-606018,-583845,-629603,-607249,-0.173383141,-0.167039394,-0.180130863,-0.173735332
3449,-606018,-585818,-628245,-607472,-0.173383141,-0.167603874,-0.179742336,-0.173799133
3450,-605923,-636128,-579346,-607132,-0.173355961,-0.181997681,-0.165752220,-0.173701859
3451,-606061,-634154,-581404,-607376,-0.173395443,-0.181432915,-0.166341019,-0.173771667
3452,-606039,-618134,-596968,-607450,-0.173389149,-0.176849556,-0.170793915,-0.173792839
3453,-605976,-597138,-617031,-607578,-0.173371124,-0.170842552,-0.176533985,-0.173829460
3454,-605954,-602199,-611959,-607493,-0.173364830,-0.172290516,-0.175082874,-0.173805141
3455,-605986,-623089,-592024,-607238,-0.173373985,-0.178267193,-0.169379425,-0.173732185
3456,-606071,-636128,-579293,-607302,-0.173398304,-0.181997681,-0.165737057,-0.173750496
3457,-605997,-634441,-580991,-607270,-0.173377132,-0.181515026,-0.166222858,-0.173741341
3458,-606188,-583993,-629985,-607472,-0.173431778,-0.167081738,-0.180240154,-0.173799133
3459,-606007,-585775,-628033,-607365,-0.173379993,-0.167591572,-0.179681683,-0.173768520
3460,-606029,-602178,-612012,-607302,-0.173386288,-0.172284508,-0.175098038,-0.173750496
3461,-606464,-623099,-592194,-607365,-0.173510742,-0.178270054,-0.169428062,-0.173768520
3462,-606061,-618049,-596650,-607472,-0.173395443,-0.176825237,-0.170702934,-0.173799133
3463,-606145,-597117,-616787,-607355,-0.173419476,-0.170836544,-0.176464176,-0.173765659
3464,-606167,-583823,-629751,-607281,-0.173425770,-0.167033100,-0.180173206,-0.173744488
3465,-606092,-623195,-591961,-607535,-0.173404312,-0.178297520,-0.169361401,-0.173817158
3466,-606018,-636372,-579304,-607196,-0.173383141,-0.182067490,-0.165740204,-0.173720169
3467,-605933,-633889,-581319,-607440,-0.173358822,-0.181357098,-0.166316700,-0.173789978
3468,-605997,-617943,-596862,-607132,-0.173377132,-0.176794910,-0.170763588,-0.173701859
3469,-605912,-585935,-628001,-607514,-0.173352814,-0.167637348,-0.179672527,-0.173811150
3470,-605965,-602231,-612267,-607461,-0.173367977,-0.172299671,-0.175170994,-0.173795986
3471,-606188,-623057,-591982,-607355,-0.173431778,-0.178258038,-0.169367409,-0.173765659
3472,-606092,-636106,-579219,-607440,-0.173404312,-0.181991386,-0.165715885,-0.173789978
3473,-605774,-597287,-616893,-607365,-0.173313332,-0.170885181,-0.176494503,-0.173768520
3474,-606007,-584099,-630101,-607578,-0.173379993,-0.167112064,-0.180273342,-0.173829460
3475,-605933,-586115,-627799,-607503,-0.173358822,-0.167688847,-0.179614735,-0.173808002
3476,-605901,-602178,-612373,-607440,-0.173349667,-0.172284508,-0.175201321,-0.173789978
3477,-605753,-634356,-581192,-607419,-0.173307323,-0.181490707,-0.166280365,-0.173783970
3478,-605997,-618261,-596883,-607355,-0.173377132,-0.176885891,-0.170769596,-0.173765659
3479,-605965,-596990,-616988,-607546,-0.173367977,-0.170800209,-0.176521683,-0.173820305
3480,-606305,-584067,-630197,-607631,-0.173465252,-0.167102909,-0.180300808,-0.173844624
3481,-606135,-623301,-592183,-607365,-0.173416615,-0.178327847,-0.169424915,-0.173768520
3482,-605891,-636658,-579198,-607472,-0.173346806,-0.182149315,-0.165709877,-0.173799133
3483,-605848,-634568,-581171,-607281,-0.173334503,-0.181551361,-0.166274357,-0.173744488
3484,-605795,-617996,-596841,-607450,-0.173319340,-0.176810074,-0.170757580,-0.173792839
3485,-605944,-586041,-628033,-607291,-0.173361969,-0.167667675,-0.179681683,-0.173747349
3486,-605997,-601933,-612076,-607291,-0.173377132,-0.172214413,-0.175116348,-0.173747349
3487,-606124,-623396,-592237,-607302,-0.173413467,-0.178355026,-0.169440365,-0.173750496
3488,-606273,-636573,-579314,-607270,-0.173456097,-0.182124996,-0.165743065,-0.173741341
3489,-606082,-597244,-617041,-607323,-0.173401451,-0.170872879,-0.176536846,-0.173756504
3490,-605732,-584226,-629709,-607747,-0.173301315,-0.167148399,-0.180161190,-0.173877811
3491,-606018,-586009,-627926,-607270,-0.173383141,-0.167658520,-0.179651070,-0.173741341
3492,-605827,-602506,-612447,-606899,-0.173328495,-0.172378349,-0.175222492,-0.173635197
3493,-605827,-634600,-581203,-607461,-0.173328495,-0.181560516,-0.166283512,-0.173795986
3494,-606007,-618176,-596990,-607355,-0.173379993,-0.176861572,-0.170800209,-0.173765659
3495,-606103,-597297,-617041,-607503,-0.173407459,-0.170888042,-0.176536846,-0.173808002
3496,-605954,-584195,-629772,-607419,-0.173364830,-0.167139530,-0.180179214,-0.173783970
3497,-606167,-623333,-592279,-607334,-0.173425770,-0.178337002,-0.169452381,-0.173759651
3498,-606007,-636976,-579304,-607556,-0.173379993,-0.182240295,-0.165740204,-0.173823166
3499,-605901,-634494,-581256,-607217,-0.173349667,-0.181530190,-0.166298676,-0.173726177
3500,-605827,-618304,-596968,-607493,-0.173328495,-0.176898193,-0.170793915,-0.173805141
3501,-605986,-586253,-627767,-607535,-0.173373985,-0.167728329,-0.179605579,-0.173817158
3502,-606135,-602390,-612331,-607344,-0.173416615,-0.172345161,-0.175189304,-0.173762512
3503,-606198,-623110,-592427,-607397,-0.173434639,-0.178273201,-0.169494724,-0.173777676
3504,-605795,-636467,-579484,-607408,-0.173319340,-0.182094669,-0.165791702,-0.173780823
3505,-605891,-597393,-617391,-607429,-0.173346806,-0.170915508,-0.176636982,-0.173786831
3506,-605954,-583908,-629900,-607259,-0.173364830,-0.167057419,-0.180215836,-0.173738194
3507,-606050,-586168,-627704,-607185,-0.173392296,-0.167704010,-0.179587555,-0.173717022
3508,-606039,-602422,-612309,-607482,-0.173389149,-0.172354317,-0.175183010,-0.173801994
3509,-606018,-634589,-581373,-607217,-0.173383141,-0.181557369,-0.166332150,-0.173726177
3510,-606177,-618123,-596735,-607546,-0.173428631,-0.176846409,-0.170727253,-0.173820305
3511,-606114,-597743,-617211,-607344,-0.173410606,-0.171015644,-0.176585484,-0.173762512
3512,-606029,-584333,-629772,-607323,-0.173386288,-0.167179012,-0.180179214,-0.173756504
3513,-606326,-623184,-592162,-607302,-0.173471260,-0.178294373,-0.169418907,-0.173750496
3514,-606061,-636700,-579495,-607249,-0.173395443,-0.182161331,-0.165794849,-0.173735332
3515,-606188,-634589,-581447,-607472,-0.173431778,-0.181557369,-0.166353321,-0.173799133
3516,-606103,-618420,-597117,-607281,-0.173407459,-0.176931381,-0.170836544,-0.173744488
3517,-606039,-586338,-627799,-607249,-0.173389149,-0.167752647,-0.179614735,-0.173735332
3518,-605965,-602708,-612447,-607355,-0.173367977,-0.172436142,-0.175222492,-0.173765659
3519,-606177,-623195,-592067,-607196,-0.173428631,-0.178297520,-0.169391727,-0.173720169
3520,-605933,-636743,-579389,-607249,-0.173358822,-0.182173634,-0.165764523,-0.173735332
3521,-606018,-597658,-617232,-607355,-0.173383141,-0.170991325,-0.176591492,-0.173765659
3522,-606262,-584279,-629688,-607472,-0.173452950,-0.167163563,-0.180155182,-0.173799133
3523,-606145,-586104,-627789,-607461,-0.173419476,-0.167685699,-0.179611874,-0.173795986
3524,-606156,-602496,-612118,-607514,-0.173422623,-0.172375488,-0.175128365,-0.173811150
3525,-605753,-634419,-581351,-607620,-0.173307323,-0.181508732,-0.166325855,-0.173841476
3526,-606145,-618346,-596852,-607111,-0.173419476,-0.176910210,-0.170760727,-0.173695850
3527,-605965,-597223,-617041,-607111,-0.173367977,-0.170866871,-0.176536846,-0.173695850
3528,-606071,-584545,-629762,-607440,-0.173398304,-0.167239666,-0.180176353,-0.173789978
3529,-605965,-623354,-591918,-607058,-0.173367977,-0.178343010,-0.169349098,-0.173680687
3530,-606114,-636732,-579219,-607599,-0.173410606,-0.182170486,-0.165715885,-0.173835468
3531,-606167,-634430,-581489,-607323,-0.173425770,-0.181511879,-0.166365337,-0.173756504
3532,-605933,-618081,-596841,-607344,-0.173358822,-0.176834393,-0.170757580,-0.173762512
3533,-606177,-586412,-627778,-607281,-0.173428631,-0.167773819,-0.179608727,-0.173744488
3534,-605763,-602729,-612118,-607387,-0.173310184,-0.172442150,-0.175128365,-0.173774815
3535,-605923,-623396,-592152,-607312,-0.173355961,-0.178355026,-0.169416046,-0.173753357
3536,-605817,-636828,-579389,-607440,-0.173325634,-0.182197952,-0.165764523,-0.173789978
3537,-605753,-597446,-616882,-607259,-0.173307323,-0.170930672,-0.176491356,-0.173738194
3538,-605891,-584364,-629804,-607206,-0.173346806,-0.167187881,-0.180188370,-0.173723030
3539,-606103,-586285,-627926,-607461,-0.173407459,-0.167737484,-0.179651070,-0.173795986
3540,-605986,-602432,-612394,-607206,-0.173373985,-0.172357178,-0.175207329,-0.173723030
3541,-606071,-634886,-581500,-607535,-0.173398304,-0.181642342,-0.166368484,-0.173817158
3542,-606103,-618314,-597043,-607419,-0.173407459,-0.176901054,-0.170815372,-0.173783970
3543,-606007,-597202,-617328,-607503,-0.173379993,-0.170860863,-0.176618958,-0.173808002
3544,-605933,-584428,-629889,-607514,-0.173358822,-0.167206192,-0.180212688,-0.173811150
3545,-606007,-623333,-592215,-607344,-0.173379993,-0.178337002,-0.169434071,-0.173762512
3546,-605976,-636785,-579187,-607440,-0.173371124,-0.182185650,-0.165706730,-0.173789978
3547,-605965,-634579,-581256,-607440,-0.173367977,-0.181554508,-0.166298676,-0.173789978
3548,-606209,-618060,-596947,-607450,-0.173437786,-0.176828384,-0.170787907,-0.173792839
3549,-606018,-586454,-628086,-607599,-0.173383141,-0.167785835,-0.179696846,-0.173835468
3550,-605848,-602687,-612596,-607249,-0.173334503,-0.172430134,-0.175265121,-0.173735332
3551,-606018,-623492,-592194,-607641,-0.173383141,-0.178382492,-0.169428062,-0.173847485
3552,-605880,-636690,-579558,-607419,-0.173343658,-0.182158470,-0.165812874,-0.173783970
3553,-606188,-597234,-617062,-607228,-0.173431778,-0.170870018,-0.176542854,-0.173729324
3554,-605944,-584120,-629826,-607132,-0.173361969,-0.167118073,-0.180194664,-0.173701859
3555,-605785,-586380,-627873,-607334,-0.173316479,-0.167764664,-0.179635906,-0.173759651
3556,-606029,-602517,-612235,-607334,-0.173386288,-0.172381496,-0.175161839,-0.173759651
3557,-606156,-634663,-581097,-607387,-0.173422623,-0.181578541,-0.166253185,-0.173774815
3558,-605997,-618420,-596947,-607567,-0.173377132,-0.176931381,-0.170787907,-0.173826313
3559,-606029,-597467,-617211,-607376,-0.173386288,-0.170936680,-0.176585484,-0.173771667
3560,-606082,-584110,-630186,-607376,-0.173401451,-0.167115211,-0.180297661,-0.173771667
3561,-606114,-623248,-592279,-607302,-0.173410606,-0.178312683,-0.169452381,-0.173750496
3562,-605859,-636870,-579664,-607546,-0.173337650,-0.182209969,-0.165843201,-0.173820305
3563,-606039,-634600,-581617,-607641,-0.173389149,-0.181560516,-0.166401958,-0.173847485
3564,-606305,-618389,-596788,-607196,-0.173465252,-0.176922512,-0.170742416,-0.173720169
3565,-605986,-586263,-627767,-607228,-0.173373985,-0.167731190,-0.179605579,-0.173729324
3566,-606432,-602602,-612522,-607408,-0.173501587,-0.172405815,-0.175243950,-0.173780823
3567,-606241,-623545,-592300,-607397,-0.173446941,-0.178397655,-0.169458389,-0.173777676
3568,-605848,-636722,-579399,-607387,-0.173334503,-0.182167625,-0.165767384,-0.173774815
3569,-605965,-597615,-617190,-607376,-0.173367977,-0.170979023,-0.176579475,-0.173771667
3570,-605997,-584152,-629953,-607365,-0.173377132,-0.167127228,-0.180230999,-0.173768520
3571,-606262,-586486,-627969,-607238,-0.173452950,-0.167794991,-0.179663372,-0.173732185
3572,-605880,-602655,-612299,-607312,-0.173343658,-0.172420979,-0.175180149,-0.173753357
3573,-606082,-634929,-581277,-607482,-0.173401451,-0.181654644,-0.166304684,-0.173801994
3574,-606018,-618378,-596915,-607397,-0.173383141,-0.176919365,-0.170778751,-0.173777676
3575,-606114,-597584,-616935,-607472,-0.173410606,-0.170970154,-0.176506519,-0.173799133
3576,-605976,-584110,-629688,-607578,-0.173371124,-0.167115211,-0.180155182,-0.173829460
3577,-606050,-623577,-592237,-607344,-0.173392296,-0.178406811,-0.169440365,-0.173762512
3578,-606071,-636966,-579389,-607323,-0.173398304,-0.182237434,-0.165764523,-0.173756504
3579,-606188,-634780,-581553,-607631,-0.173431778,-0.181612015,-0.166383648,-0.173844624
3580,-605965,-618548,-596894,-607684,-0.173367977,-0.176968002,-0.170772743,-0.173859787
3581,-605965,-586306,-628170,-607228,-0.173367977,-0.167743492,-0.179720879,-0.173729324
3582,-605689,-602719,-612331,-607482,-0.173289013,-0.172439289,-0.175189304,-0.173801994
3583,-606029,-623619,-592300,-607270,-0.173386288,-0.178418827,-0.169458389,-0.173741341
3584,-605954,-636870,-579717,-607450,-0.173364830,-0.182209969,-0.165858364,-0.173792839
3585,-606007,-597435,-617073,-607365,-0.173379993,-0.170927525,-0.176546001,-0.173768520
3586,-605986,-584661,-629709,-607323,-0.173373985,-0.167272854,-0.180161190,-0.173756504
3587,-606061,-586391,-628107,-607450,-0.173395443,-0.167767811,-0.179702854,-0.173792839
3588,-606007,-602803,-612299,-607355,-0.173379993,-0.172463322,-0.175180149,-0.173765659
3589,-606029,-634854,-581383,-607482,-0.173386288,-0.181633186,-0.166335011,-0.173801994
3590,-606230,-618378,-596873,-607461,-0.173443794,-0.176919365,-0.170766735,-0.173795986
3591,-605976,-597647,-617031,-607440,-0.173371124,-0.170988178,-0.176533985,-0.173789978
3592,-606050,-584226,-630165,-607408,-0.173392296,-0.167148399,-0.180291653,-0.173780823
3593,-606061,-623386,-591971,-607620,-0.173395443,-0.178352165,-0.169364262,-0.173841476
3594,-606061,-636753,-579357,-607663,-0.173395443,-0.182176495,-0.165755367,-0.173853779
3595,-606071,-634462,-581553,-607503,-0.173398304,-0.181521034,-0.166383648,-0.173808002
3596,-606294,-618251,-596862,-607472,-0.173462105,-0.176883030,-0.170763588,-0.173799133
3597,-605817,-586454,-628128,-607408,-0.173325634,-0.167785835,-0.179708862,-0.173780823
3598,-606220,-602612,-612458,-607525,-0.173440933,-0.172408676,-0.175225639,-0.173814297
3599,-606145,-623364,-592162,-607493,-0.173419476,-0.178345871,-0.169418907,-0.173805141
3600,-606326,-636860,-579569,-607493,-0.173471260,-0.182207108,-0.165816021,-0.173805141
3601,-605870,-597414,-616967,-607493,-0.173340797,-0.170921516,-0.176515675,-0.173805141
3602,-606103,-584131,-629942,-607450,-0.173407459,-0.167121220,-0.180227852,-0.173792839
3603,-606124,-586465,-628033,-607344,-0.173413467,-0.167788982,-0.179681683,-0.173762512
3604,-606167,-602761,-612543,-607610,-0.173425770,-0.172451305,-0.175249958,-0.173838615
3605,-606007,-634303,-581319,-607546,-0.173379993,-0.181475544,-0.166316700,-0.173820305
3606,-605742,-617837,-596915,-607652,-0.173304176,-0.176764584,-0.170778751,-0.173850632
3607,-606071,-597371,-617094,-607631,-0.173398304,-0.170909214,-0.176552010,-0.173844624
3608,-606092,-584057,-629910,-607334,-0.173404312,-0.167100048,-0.180218697,-0.173759651
3609,-605817,-623120,-592247,-607408,-0.173325634,-0.178276062,-0.169443226,-0.173780823
3610,-606156,-636340,-579484,-607461,-0.173422623,-0.182058334,-0.165791702,-0.173795986
3611,-605965,-634313,-581457,-607726,-0.173367977,-0.181478405,-0.166356182,-0.173871803
3612,-606071,-618346,-597117,-607450,-0.173398304,-0.176910210,-0.170836544,-0.173792839
3613,-606018,-586412,-628128,-607334,-0.173383141,-0.167773819,-0.179708862,-0.173759651
3614,-606177,-602496,-612469,-607525,-0.173428631,-0.172375488,-0.175228786,-0.173814297
3615,-606082,-623502,-592141,-607440,-0.173401451,-0.178385353,-0.169412899,-0.173789978
3616,-606071,-636902,-579378,-607535,-0.173398304,-0.182219124,-0.165761375,-0.173817158
3617,-606209,-597329,-616903,-607238,-0.173437786,-0.170897198,-0.176497364,-0.173732185
3618,-606135,-584067,-629974,-607641,-0.173416615,-0.167102909,-0.180237007,-0.173847485
3619,-606007,-586348,-628001,-607525,-0.173379993,-0.167755508,-0.179672527,-0.173814297
3620,-606114,-602581,-612331,-607588,-0.173410606,-0.172399807,-0.175189304,-0.173832321
3621,-606156,-634685,-581373,-607482,-0.173422623,-0.181584835,-0.166332150,-0.173801994
3622,-605986,-618336,-597085,-607217,-0.173373985,-0.176907349,-0.170827389,-0.173726177
3623,-605880,-597637,-617126,-607493,-0.173343658,-0.170985317,-0.176561165,-0.173805141
3624,-605954,-584555,-630123,-607482,-0.173364830,-0.167242527,-0.180279636,-0.173801994
3625,-605944,-623354,-592332,-607461,-0.173361969,-0.178343010,-0.169467545,-0.173795986
3626,-606061,-636552,-579389,-607461,-0.173395443,-0.182118988,-0.165764523,-0.173795986
3627,-605901,-634674,-581266,-607472,-0.173349667,-0.181581688,-0.166301537,-0.173799133
3628,-606198,-618123,-596926,-607376,-0.173434639,-0.176846409,-0.170781898,-0.173771667
3629,-606305,-586465,-628117,-607440,-0.173465252,-0.167788982,-0.179705715,-0.173789978
3630,-606018,-602644,-612309,-607450,-0.173383141,-0.172417831,-0.175183010,-0.173792839
3631,-606167,-623354,-592311,-607355,-0.173425770,-0.178343010,-0.169461536,-0.173765659
3632,-606092,-636446,-579611,-607408,-0.173404312,-0.182088661,-0.165828037,-0.173780823
3633,-606039,-597923,-617317,-607334,-0.173389149,-0.171067142,-0.176615810,-0.173759651
3634,-605901,-584279,-629942,-607599,-0.173349667,-0.167163563,-0.180227852,-0.173835468
3635,-606071,-586529,-628043,-607100,-0.173398304,-0.167807293,-0.179684544,-0.173692703
3636,-606061,-602634,-612490,-607429,-0.173395443,-0.172414970,-0.175234795,-0.173786831
3637,-606114,-634547,-581341,-607429,-0.173410606,-0.181545353,-0.166322994,-0.173786831
3638,-606230,-618283,-597170,-607429,-0.173443794,-0.176892185,-0.170851707,-0.173786831
3639,-606305,-597297,-617041,-607270,-0.173465252,-0.170888042,-0.176536846,-0.173741341
3640,-605838,-584396,-629836,-607249,-0.173331642,-0.167197037,-0.180197525,-0.173735332
3641,-605976,-623608,-592512,-607599,-0.173371124,-0.178415680,-0.169519043,-0.173835468
3642,-606071,-636870,-579378,-607143,-0.173398304,-0.182209969,-0.165761375,-0.173705006
3643,-606050,-634441,-581436,-607556,-0.173392296,-0.181515026,-0.166350174,-0.173823166
3644,-606262,-618537,-597032,-607302,-0.173452950,-0.176964855,-0.170812225,-0.173750496
3645,-606018,-586221,-628001,-607302,-0.173383141,-0.167719173,-0.179672527,-0.173750496
3646,-606209,-602644,-612394,-607514,-0.173437786,-0.172417831,-0.175207329,-0.173811150
3647,-605944,-623163,-592109,-607482,-0.173361969,-0.178288364,-0.169403744,-0.173801994
